,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,word_x,word_y,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后,icon_x,icon_y
415,data/cut/R000183B6_C00034AE2_11.png,503.5,263,,,,,R000183B6,C00034AE2,二月红书店,,248.5,8,R000183B6,C00034AE2,C00034AE2_248.5,R000183B6_8,,,,,,
416,data/cut/R000183B6_C00034AE2_13.png,360.5,268.5,362,259,楼宇,120200,R000183B6,C00034AE2,科电小楼,"[('C00034AE2_33', 'R000183B5_214'), ('C00034AE2_178', 'R000183B5_214'), ('C00034AE2_178', 'R000183B6_64'), ('C00034AE2_33', 'R000183B6_64')]",105.5,13.5,R000183B6,C00034AE2,C00034AE2_105.5,R000183B6_13.5,107,4,R000183B6,C00034AE2,C00034AE2_107,R000183B6_4
417,data/cut/R000183B6_C00034AE2_21.png,500,501.5,500,494,通行设施,990000,R000183B6,C00034AE2,西1门,,245,246.5,R000183B6,C00034AE2,C00034AE2_245,R000183B6_246.5,245,239,R000183B6,C00034AE2,C00034AE2_245,R000183B6_239
418,data/cut/R000183B6_C00034AE2_26.png,501.5,435.5,,,,,R000183B6,C00034AE2,号楼,"[('C00034AE2_246', 'R000183B6_162'), ('C00034AE3_100', 'R000183B6_162'), ('C00034AE3_100', 'R000183B6_190'), ('C00034AE2_246', 'R000183B6_190')]",246.5,180.5,R000183B6,C00034AE2,C00034AE2_246.5,R000183B6_180.5,,,,,,
419,,,,499,405,通行设施,990000,R000183B6,C00034AE2,,,,,,,,,244,150,R000183B6,C00034AE2,C00034AE2_244,R000183B6_150
420,,,,504,334,通行设施,990000,R000183B6,C00034AE2,,,,,,,,,249,79,R000183B6,C00034AE2,C00034AE2_249,R000183B6_79
421,data/cut/R000183B6_C00034AD6_18.png,394,428.5,,,,,R000183B6,C00034AD6,34B号楼,,139,173.5,R000183B6,C00034AD6,C00034AD6_139,R000183B6_173.5,,,,,,
422,data/cut/R000183B6_C00034AD6_19.png,347.5,460.5,,,,,R000183B6,C00034AD6,34A号楼,,92.5,205.5,R000183B6,C00034AD6,C00034AD6_92.5,R000183B6_205.5,,,,,,
423,data/cut/R000183B6_C00034AD6_27.png,340.5,256.5,,,,,R000183B6,C00034AD6,32号楼,,85.5,1.5,R000183B6,C00034AD6,C00034AD6_85.5,R000183B6_1.5,,,,,,
424,data/cut/R000183B6_C00034AD6_28.png,341.5,357.5,,,,,R000183B6,C00034AD6,33号楼,,86.5,102.5,R000183B6,C00034AD6,C00034AD6_86.5,R000183B6_102.5,,,,,,
425,data/cut/R000183B6_C00034AD6_31.png,490,430.5,,,,,R000183B6,C00034AD6,23号楼,,235,175.5,R000183B6,C00034AD6,C00034AD6_235,R000183B6_175.5,,,,,,
426,data/cut/R000183C2_C00034ADE_0.png,290,430,291,414,幼儿园,141204,R000183C2,C00034ADE,北京明天幼稚集团第四幼儿园,"[('C00034ADD_227', 'R000183C2_85'), ('C00034ADE_80', 'R000183C2_85'), ('C00034ADE_80', 'R000183C2_182'), ('C00034ADD_227', 'R000183C2_182')]",35,175,R000183C2,C00034ADE,C00034ADE_35,R000183C2_175,36,159,R000183C2,C00034ADE,C00034ADE_36,R000183C2_159
427,data/cut/R000183C2_C00034ADE_9.png,433,343,432,334,学校,141200,R000183C2,C00034ADE,文人大附中实验小学,,178,88,R000183C2,C00034ADE,C00034ADE_178,R000183C2_88,177,79,R000183C2,C00034ADE,C00034ADE_177,R000183C2_79
428,data/cut/R000183C2_C00034ADE_27.png,377,425.5,377,418,通行设施,990000,R000183C2,C00034ADE,东北门,,122,170.5,R000183C2,C00034ADE,C00034ADE_122,R000183C2_170.5,122,163,R000183C2,C00034ADE,C00034ADE_122,R000183C2_163
429,data/cut/R000183C2_C00034ADE_30.png,325,331,326,323,通行设施,990000,R000183C2,C00034ADE,西门,,70,76,R000183C2,C00034ADE,C00034ADE_70,R000183C2_76,71,68,R000183C2,C00034ADE,C00034ADE_71,R000183C2_68
430,data/cut/R000183C1_C00034AE2_4.png,489.5,473,,,,,R000183C1,C00034AE2,中关村街道知春东里社区,,234.5,218,R000183C1,C00034AE2,C00034AE2_234.5,R000183C1_218,,,,,,
431,data/cut/R000183C1_C00034AE2_31.png,439.5,270,440,262,通行设施,990000,R000183C1,C00034AE2,北门,,184.5,15,R000183C1,C00034AE2,C00034AE2_184.5,R000183C1_15,185,7,R000183C1,C00034AE2,C00034AE2_185,R000183C1_7
432,data/cut/R000183C1_C00034AE2_39.png,374.5,308.5,,,,,R000183C1,C00034AE2,号楼,"[('C00034AE2_68', 'R000183C1_11'), ('C00034AE2_153', 'R000183C1_11'), ('C00034AE2_153', 'R000183C1_87'), ('C00034AE2_68', 'R000183C1_87')]",119.5,53.5,R000183C1,C00034AE2,C00034AE2_119.5,R000183C1_53.5,,,,,,
433,data/cut/R000183C1_C00034AE2_40.png,456,404.5,,,,,R000183C1,C00034AE2,3号楼,"[('C00034AE2_75', 'R000183C1_132'), ('C00034AE3_82', 'R000183C1_132'), ('C00034AE3_82', 'R000183C1_184'), ('C00034AE2_75', 'R000183C1_184')]",201,149.5,R000183C1,C00034AE2,C00034AE2_201,R000183C1_149.5,,,,,,
434,data/cut/R000183B5_C00034ADE_7.png,265.5,499.5,,,,,R000183B5,C00034ADE,中关村绿色活动中心,,10.5,244.5,R000183B5,C00034ADE,C00034ADE_10.5,R000183B5_244.5,,,,,,
435,data/cut/R000183B5_C00034ADE_16.png,279,456.5,,,,,R000183B5,C00034ADE,中招公寓,"[('C00034ADD_242', 'R000183B5_150'), ('C00034ADE_116', 'R000183B5_150'), ('C00034ADE_116', 'R000183B5_244'), ('C00034ADD_242', 'R000183B5_244')]",24,201.5,R000183B5,C00034ADE,C00034ADE_24,R000183B5_201.5,,,,,,
436,data/cut/R000183B5_C00034ADE_18.png,501.5,306.5,502,299,通行设施,990000,R000183B5,C00034ADE,西2门,,246.5,51.5,R000183B5,C00034ADE,C00034ADE_246.5,R000183B5_51.5,247,44,R000183B5,C00034ADE,C00034ADE_247,R000183B5_44
437,data/cut/R000183B5_C00034ADE_19.png,496.5,376.5,496,369,通行设施,990000,R000183B5,C00034ADE,西1门,,241.5,121.5,R000183B5,C00034ADE,C00034ADE_241.5,R000183B5_121.5,241,114,R000183B5,C00034ADE,C00034ADE_241,R000183B5_114
438,data/cut/R000183B5_C00034ADE_22.png,466.5,508.5,467,501,通行设施,990000,R000183B5,C00034ADE,东门,"[('C00034ADE_142', 'R000183B5_239'), ('C00034ADE_227', 'R000183B5_239'), ('C00034ADE_227', 'R000183B6_66'), ('C00034ADE_142', 'R000183B6_66')]",211.5,253.5,R000183B5,C00034ADE,C00034ADE_211.5,R000183B5_253.5,212,246,R000183B5,C00034ADE,C00034ADE_212,R000183B5_246
439,data/cut/R000183B5_C00034ADE_33.png,260,278.5,,,,,R000183B5,C00034ADE,3号楼,"[('C00034ADD_183', 'R000183B5_0'), ('C00034ADE_100', 'R000183B5_0'), ('C00034ADE_100', 'R000183B5_44'), ('C00034ADD_183', 'R000183B5_44')]",5,23.5,R000183B5,C00034ADE,C00034ADE_5,R000183B5_23.5,,,,,,
440,,,,311,457,楼宇,120200,R000183B5,C00034ADE,,,,,,,,,56,202,R000183B5,C00034ADE,C00034ADE_56,R000183B5_202
441,,,,437,434,楼宇,120200,R000183B5,C00034ADE,,,,,,,,,182,179,R000183B5,C00034ADE,C00034ADE_182,R000183B5_179
442,data/cut/R000183C1_C00034AD6_3.png,372.5,427,,,,,R000183C1,C00034AD6,海淀街道社区美术培训学校,,117.5,172,R000183C1,C00034AD6,C00034AD6_117.5,R000183C1_172,,,,,,
443,,,,293,324,公交车站,150700,R000183C1,C00034AD6,,,,,,,,,38,69,R000183C1,C00034AD6,C00034AD6_38,R000183C1_69
444,data/cut/R000183B5_C00034AD3_31.png,369.5,450.5,,,,,R000183B5,C00034AD3,48号楼,,114.5,195.5,R000183B5,C00034AD3,C00034AD3_114.5,R000183B5_195.5,,,,,,
445,data/cut/R000183B5_C00034AD3_32.png,357.5,256.5,,,,,R000183B5,C00034AD3,46号楼,,102.5,1.5,R000183B5,C00034AD3,C00034AD3_102.5,R000183B5_1.5,,,,,,
446,data/cut/R000183B5_C00034AD3_35.png,363.5,361.5,,,,,R000183B5,C00034AD3,47号楼,,108.5,106.5,R000183B5,C00034AD3,C00034AD3_108.5,R000183B5_106.5,,,,,,
447,data/cut/R000183B5_C00034AD3_36.png,509.5,445.5,,,,,R000183B5,C00034AD3,44号楼,,254.5,190.5,R000183B5,C00034AD3,C00034AD3_254.5,R000183B5_190.5,,,,,,
448,data/cut/R000183C0_C00034AD8_4.png,479.5,405,,,,,R000183C0,C00034AD8,海淀区妇联三八家务服务中心,,224.5,150,R000183C0,C00034AD8,C00034AD8_224.5,R000183C0_150,,,,,,
449,data/cut/R000183C0_C00034AD8_7.png,338.5,439,340,421,楼宇,120200,R000183C0,C00034AD8,七一嘉和物业办公楼,"[('C00034AD8_48', 'R000183C0_140'), ('C00034AD8_93', 'R000183C0_140'), ('C00034AD8_93', 'R000183C0_199'), ('C00034AD8_48', 'R000183C0_199')]",83.5,184,R000183C0,C00034AD8,C00034AD8_83.5,R000183C0_184,85,166,R000183C0,C00034AD8,C00034AD8_85,R000183C0_166
450,data/cut/R000183C0_C00034AD8_13.png,403.5,291,404,280,住宿服务,100000,R000183C0,C00034AD8,科恒精品酒店,,148.5,36,R000183C0,C00034AD8,C00034AD8_148.5,R000183C0_36,149,25,R000183C0,C00034AD8,C00034AD8_149,R000183C0_25
451,data/cut/R000183C0_C00034AD8_19.png,325.5,383.5,326,373,住宿服务,100000,R000183C0,C00034AD8,巴比伦宾馆,,70.5,128.5,R000183C0,C00034AD8,C00034AD8_70.5,R000183C0_128.5,71,118,R000183C0,C00034AD8,C00034AD8_71,R000183C0_118
452,data/cut/R000183C0_C00034AD8_31.png,430.5,334.5,,,,,R000183C0,C00034AD8,优达智通,"[('C00034AD8_121', 'R000183C0_51'), ('C00034AD8_189', 'R000183C0_51'), ('C00034AD8_189', 'R000183C0_80'), ('C00034AD8_121', 'R000183C0_80')]",175.5,79.5,R000183C0,C00034AD8,C00034AD8_175.5,R000183C0_79.5,,,,,,
453,data/cut/R000183C0_C00034AD8_38.png,448,451.5,,,,,R000183C0,C00034AD8,改衣店,"[('C00034AD8_125', 'R000183C0_128'), ('C00034AD8_208', 'R000183C0_128'), ('C00034AD8_208', 'R000183C0_202'), ('C00034AD8_125', 'R000183C0_202')]",193,196.5,R000183C0,C00034AD8,C00034AD8_193,R000183C0_196.5,,,,,,
454,data/cut/R000183C0_C00034AD8_58.png,317.5,510.5,318,511,停车场,150900,R000183C0,C00034AD8,P,,62.5,255.5,R000183C0,C00034AD8,C00034AD8_62.5,R000183C0_255.5,63,0,R000183C1,C00034AD8,C00034AD8_63,R000183C1_0
455,data/cut/R000183C0_C00034AD8_59.png,351.5,333.5,352,334,停车场,150900,R000183C0,C00034AD8,P,,96.5,78.5,R000183C0,C00034AD8,C00034AD8_96.5,R000183C0_78.5,97,79,R000183C0,C00034AD8,C00034AD8_97,R000183C0_79
456,data/cut/R000183B3_C00034AD9_5.png,443,311,,,,,R000183B3,C00034AD9,信息科学技术学院,,188,56,R000183B3,C00034AD9,C00034AD9_188,R000183B3_56,,,,,,
457,data/cut/R000183B3_C00034AD9_6.png,436.5,490.5,,,,,R000183B3,C00034AD9,马克思主义学院,,181.5,235.5,R000183B3,C00034AD9,C00034AD9_181.5,R000183B3_235.5,,,,,,
458,data/cut/R000183C6_C00034AD2_21.png,307.5,277.5,307,270,通行设施,990000,R000183C6,C00034AD2,东2门,,52.5,22.5,R000183C6,C00034AD2,C00034AD2_52.5,R000183C6_22.5,52,15,R000183C6,C00034AD2,C00034AD2_52,R000183C6_15
459,data/cut/R000183C6_C00034AD2_27.png,265,272.5,,,,,R000183C6,C00034AD2,5号楼,"[('C00034AD1_243', 'R000183C5_231'), ('C00034AD2_39', 'R000183C5_231'), ('C00034AD2_39', 'R000183C6_20'), ('C00034AD1_243', 'R000183C6_20')]",10,17.5,R000183C6,C00034AD2,C00034AD2_10,R000183C6_17.5,,,,,,
460,data/cut/R000183C6_C00034AD2_30.png,263.5,416.5,,,,,R000183C6,C00034AD2,8号楼,"[('C00034AD1_83', 'R000183C6_24'), ('C00034AD2_78', 'R000183C6_24'), ('C00034AD2_78', 'R000183C6_163'), ('C00034AD1_83', 'R000183C6_163')]",8.5,161.5,R000183C6,C00034AD2,C00034AD2_8.5,R000183C6_161.5,,,,,,
461,data/cut/R000183C6_C00034AD2_32.png,284.5,315.5,,,,,R000183C6,C00034AD2,6号楼,"[('C00034AD1_83', 'R000183C6_24'), ('C00034AD2_78', 'R000183C6_24'), ('C00034AD2_78', 'R000183C6_163'), ('C00034AD1_83', 'R000183C6_163')]",29.5,60.5,R000183C6,C00034AD2,C00034AD2_29.5,R000183C6_60.5,,,,,,
462,data/cut/R000183C6_C00034AD2_41.png,420.5,274.5,,,,,R000183C6,C00034AD2,7号楼,"[('C00034AD2_123', 'R000183C5_239'), ('C00034AD2_198', 'R000183C5_239'), ('C00034AD2_198', 'R000183C6_65'), ('C00034AD2_123', 'R000183C6_65')]",165.5,19.5,R000183C6,C00034AD2,C00034AD2_165.5,R000183C6_19.5,,,,,,
463,data/cut/R000183B2_C00034ADA_4.png,490,286,490,269,科研机构,141300,R000183B2,C00034ADA,北大青鸟领导力研究院,,235,31,R000183B2,C00034ADA,C00034ADA_235,R000183B2_31,235,14,R000183B2,C00034ADA,C00034ADA_235,R000183B2_14
464,data/cut/R000183B2_C00034ADA_10.png,491.5,485.5,491,476,餐饮服务,50000,R000183B2,C00034ADA,方正集团食堂,,236.5,230.5,R000183B2,C00034ADA,C00034ADA_236.5,R000183B2_230.5,236,221,R000183B2,C00034ADA,C00034ADA_236,R000183B2_221
465,data/cut/R000183B2_C00034ADA_23.png,344,374.5,,,,,R000183B2,C00034ADA,D,,89,119.5,R000183B2,C00034ADA,C00034ADA_89,R000183B2_119.5,,,,,,
466,data/cut/R000183C8_C00034ACF_1.png,327,498,328,488,学校,141200,R000183C8,C00034ACF,文第,,72,243,R000183C8,C00034ACF,C00034ACF_72,R000183C8_243,73,233,R000183C8,C00034ACF,C00034ACF_73,R000183C8_233
467,data/cut/R000183C8_C00034ACF_2.png,490,261,,,,,R000183C8,C00034ACF,茁乐艺术(万柳校区),"[('C00034ACF_135', 'R000183C7_150'), ('C00034AD0_17', 'R000183C7_150'), ('C00034AD0_17', 'R000183C8_46'), ('C00034ACF_135', 'R000183C8_46')]",235,6,R000183C8,C00034ACF,C00034ACF_235,R000183C8_6,,,,,,
468,data/cut/R000183C8_C00034ACF_9.png,298.5,268.5,,,,,R000183C8,C00034ACF,超市发超市,"[('C00034ACE_220', 'R000183C7_232'), ('C00034ACF_144', 'R000183C7_232'), ('C00034ACF_144', 'R000183C8_17'), ('C00034ACE_220', 'R000183C8_17')]",43.5,13.5,R000183C8,C00034ACF,C00034ACF_43.5,R000183C8_13.5,,,,,,
469,data/cut/R000183C8_C00034ACF_21.png,388.5,353.5,389,346,通行设施,990000,R000183C8,C00034ACF,北门,,133.5,98.5,R000183C8,C00034ACF,C00034ACF_133.5,R000183C8_98.5,134,91,R000183C8,C00034ACF,C00034ACF_134,R000183C8_91
470,data/cut/R000183C8_C00034ACF_23.png,376,267.5,,,,,R000183C8,C00034ACF,15号楼,"[('C00034ACE_220', 'R000183C7_232'), ('C00034ACF_144', 'R000183C7_232'), ('C00034ACF_144', 'R000183C8_17'), ('C00034ACE_220', 'R000183C8_17')]",121,12.5,R000183C8,C00034ACF,C00034ACF_121,R000183C8_12.5,,,,,,
471,data/cut/R000183C8_C00034ACF_36.png,371.5,298,372,299,停车场,150900,R000183C8,C00034ACF,P,,116.5,43,R000183C8,C00034ACF,C00034ACF_116.5,R000183C8_43,117,44,R000183C8,C00034ACF,C00034ACF_117,R000183C8_44
472,,,,288,312,公交车站,150700,R000183C8,C00034ACF,,,,,,,,,33,57,R000183C8,C00034ACF,C00034ACF_33,R000183C8_57
473,,,,260,271,便民商店,60200,R000183C8,C00034ACF,,,,,,,,,5,16,R000183C8,C00034ACF,C00034ACF_5,R000183C8_16
474,data/cut/R000183C6_C00034AE6_15.png,485.5,459.5,,,,,R000183C6,C00034AE6,7号楼,"[('C00034AE6_169', 'R000183C6_174'), ('C00034AE7_2', 'R000183C6_174'), ('C00034AE7_2', 'R000183C6_218'), ('C00034AE6_169', 'R000183C6_218')]",230.5,204.5,R000183C6,C00034AE6,C00034AE6_230.5,R000183C6_204.5,,,,,,
475,data/cut/R000183C6_C00034AE6_20.png,427.5,422.5,428,423,停车场,150900,R000183C6,C00034AE6,P,,172.5,167.5,R000183C6,C00034AE6,C00034AE6_172.5,R000183C6_167.5,173,168,R000183C6,C00034AE6,C00034AE6_173,R000183C6_168
476,data/cut/R000183B2_C00034AD7_11.png,442,414,442,404,学校内部设施,141207,R000183B2,C00034AD7,老化学楼,,187,159,R000183B2,C00034AD7,C00034AD7_187,R000183B2_159,187,149,R000183B2,C00034AD7,C00034AD7_187,R000183B2_149
477,data/cut/R000183B2_C00034AD7_16.png,441,303,441,293,学校内部设施,141207,R000183B2,C00034AD7,地学楼,,186,48,R000183B2,C00034AD7,C00034AD7_186,R000183B2_48,186,38,R000183B2,C00034AD7,C00034AD7_186,R000183B2_38
478,data/cut/R000183B2_C00034AD7_21.png,306.5,300,,,,,R000183B2,C00034AD7,五四路,,51.5,45,R000183B2,C00034AD7,C00034AD7_51.5,R000183B2_45,,,,,,
479,,,,506,423,科研机构,141300,R000183B2,C00034AD7,,,,,,,,,251,168,R000183B2,C00034AD7,C00034AD7_251,R000183B2_168
480,,,,509,371,科研机构,141300,R000183B2,C00034AD7,,,,,,,,,254,116,R000183B2,C00034AD7,C00034AD7_254,R000183B2_116
481,data/cut/R000183C6_C00034ADD_22.png,433.5,381,435,373,通行设施,990000,R000183C6,C00034ADD,西南门,,178.5,126,R000183C6,C00034ADD,C00034ADD_178.5,R000183C6_126,180,118,R000183C6,C00034ADD,C00034ADD_180,R000183C6_118
482,data/cut/R000183C6_C00034ADD_49.png,449.5,426.5,450,427,停车场,150900,R000183C6,C00034ADD,P,,194.5,171.5,R000183C6,C00034ADD,C00034ADD_194.5,R000183C6_171.5,195,172,R000183C6,C00034ADD,C00034ADD_195,R000183C6_172
483,,,,379,362,公交车站,150700,R000183C6,C00034ADD,,,,,,,,,124,107,R000183C6,C00034ADD,C00034ADD_124,R000183C6_107
484,,,,463,280,专卖店,61200,R000183C6,C00034ADD,,,,,,,,,208,25,R000183C6,C00034ADD,C00034ADD_208,R000183C6_25
485,data/cut/R000183B2_C00034AE3_19.png,439.5,277,,,,,R000183B2,C00034AE3,科馨社区,,184.5,22,R000183B2,C00034AE3,C00034AE3_184.5,R000183B2_22,,,,,,
486,data/cut/R000183B2_C00034AE3_26.png,433,459.5,434,452,通行设施,990000,R000183B2,C00034AE3,南门,,178,204.5,R000183B2,C00034AE3,C00034AE3_178,R000183B2_204.5,179,197,R000183B2,C00034AE3,C00034AE3_179,R000183B2_197
487,data/cut/R000183B2_C00034AE3_27.png,257.5,281.5,258,274,通行设施,990000,R000183B2,C00034AE3,西门,,2.5,26.5,R000183B2,C00034AE3,C00034AE3_2.5,R000183B2_26.5,3,19,R000183B2,C00034AE3,C00034AE3_3,R000183B2_19
488,data/cut/R000183B2_C00034AE3_29.png,480.5,488.5,481,481,通行设施,990000,R000183B2,C00034AE3,北门,,225.5,233.5,R000183B2,C00034AE3,C00034AE3_225.5,R000183B2_233.5,226,226,R000183B2,C00034AE3,C00034AE3_226,R000183B2_226
489,data/cut/R000183B2_C00034AE3_36.png,347,320.5,,,,,R000183B2,C00034AE3,4号楼,"[('C00034AE3_32', 'R000183B2_56'), ('C00034AE3_173', 'R000183B2_56'), ('C00034AE3_173', 'R000183B2_85'), ('C00034AE3_32', 'R000183B2_85')]",92,65.5,R000183B2,C00034AE3,C00034AE3_92,R000183B2_65.5,,,,,,
490,data/cut/R000183B2_C00034AE3_37.png,282.5,403.5,,,,,R000183B2,C00034AE3,2号楼,"[('C00034AE3_19', 'R000183B2_124'), ('C00034AE3_159', 'R000183B2_124'), ('C00034AE3_159', 'R000183B2_177'), ('C00034AE3_19', 'R000183B2_177')]",27.5,148.5,R000183B2,C00034AE3,C00034AE3_27.5,R000183B2_148.5,,,,,,
491,data/cut/R000183B2_C00034AE3_42.png,444.5,499.5,445,499,停车场,150900,R000183B2,C00034AE3,P,,189.5,244.5,R000183B2,C00034AE3,C00034AE3_189.5,R000183B2_244.5,190,244,R000183B2,C00034AE3,C00034AE3_190,R000183B2_244
492,data/cut/R000183B2_C00034AE3_43.png,345.5,483.5,346,484,停车场,150900,R000183B2,C00034AE3,P,,90.5,228.5,R000183B2,C00034AE3,C00034AE3_90.5,R000183B2_228.5,91,229,R000183B2,C00034AE3,C00034AE3_91,R000183B2_229
493,data/cut/R000183B2_C00034AE3_46.png,324.5,446,325,447,停车场,150900,R000183B2,C00034AE3,P,,69.5,191,R000183B2,C00034AE3,C00034AE3_69.5,R000183B2_191,70,192,R000183B2,C00034AE3,C00034AE3_70,R000183B2_192
494,data/cut/R000183B1_C00034ADD_3.png,420,490.5,,,,,R000183B1,C00034ADD,北京大学中关园一公惠,,165,235.5,R000183B1,C00034ADD,C00034ADD_165,R000183B1_235.5,,,,,,
495,data/cut/R000183B1_C00034ADD_4.png,467,272.5,467,265,学校内部设施,141207,R000183B1,C00034ADD,加速器楼,,212,17.5,R000183B1,C00034ADD,C00034ADD_212,R000183B1_17.5,212,10,R000183B1,C00034ADD,C00034ADD_212,R000183B1_10
496,data/cut/R000183B1_C00034ADD_9.png,383,411.5,,,,,R000183B1,C00034ADD,成府路,,128,156.5,R000183B1,C00034ADD,C00034ADD_128,R000183B1_156.5,,,,,,
497,data/cut/R000183B1_C00034ADD_15.png,257.5,493.5,,,,,R000183B1,C00034ADD,41号楼,,2.5,238.5,R000183B1,C00034ADD,C00034ADD_2.5,R000183B1_238.5,,,,,,
498,data/cut/R000183C5_C00034AD7_0.png,270.5,315,268,311,风景名胜,110200,R000183C5,C00034AD7,双趣园合双趣享,,15.5,60,R000183C5,C00034AD7,C00034AD7_15.5,R000183C5_60,13,56,R000183C5,C00034AD7,C00034AD7_13,R000183C5_56
499,data/cut/R000183C5_C00034AD7_20.png,428.5,409,,,,,R000183C5,C00034AD7,汇贤路,,173.5,154,R000183C5,C00034AD7,C00034AD7_173.5,R000183C5_154,,,,,,
500,data/cut/R000183C5_C00034AD7_26.png,478.5,292.5,,,,,R000183C5,C00034AD7,16号楼,,223.5,37.5,R000183C5,C00034AD7,C00034AD7_223.5,R000183C5_37.5,,,,,,
501,,,,299,508,风景名胜,110200,R000183C5,C00034AD7,,,,,,,,,44,253,R000183C5,C00034AD7,C00034AD7_44,R000183C5_253
502,,,,309,300,风景名胜,110200,R000183C5,C00034AD7,,,,,,,,,54,45,R000183C5,C00034AD7,C00034AD7_54,R000183C5_45
503,data/cut/R000183C5_C00034AE3_0.png,438,316,,,,,R000183C5,C00034AE3,杭州边锋网络技术有限公司北京分公司,"[('C00034AE3_150', 'R000183C4_155'), ('C00034AE4_47', 'R000183C4_155'), ('C00034AE4_47', 'R000183C5_68'), ('C00034AE3_150', 'R000183C5_68')]",183,61,R000183C5,C00034AE3,C00034AE3_183,R000183C5_61,,,,,,
504,data/cut/R000183C5_C00034AE3_6.png,458,265.5,,,,,R000183C5,C00034AE3,头条号创作空间o,"[('C00034AE3_150', 'R000183C4_155'), ('C00034AE4_47', 'R000183C4_155'), ('C00034AE4_47', 'R000183C5_68'), ('C00034AE3_150', 'R000183C5_68')]",203,10.5,R000183C5,C00034AE3,C00034AE3_203,R000183C5_10.5,,,,,,
505,data/cut/R000183C5_C00034ADA_0.png,271.5,475,271,458,餐饮服务,50000,R000183C5,C00034ADA,中区食堂清真餐厅,,16.5,220,R000183C5,C00034ADA,C00034ADA_16.5,R000183C5_220,16,203,R000183C5,C00034ADA,C00034ADA_16,R000183C5_203
506,data/cut/R000183C5_C00034ADA_12.png,289,422.5,289,413,餐饮服务,50000,R000183C5,C00034ADA,食堂,,34,167.5,R000183C5,C00034ADA,C00034ADA_34,R000183C5_167.5,34,158,R000183C5,C00034ADA,C00034ADA_34,R000183C5_158
507,data/cut/R000183B1_C00034AD2_9.png,281,304.5,281,296,餐饮服务,50000,R000183B1,C00034AD2,西闩烤翅,,26,49.5,R000183B1,C00034AD2,C00034AD2_26,R000183B1_49.5,26,41,R000183B1,C00034AD2,C00034AD2_26,R000183B1_41
508,data/cut/R000183B1_C00034AD2_11.png,310.5,260,,,,,R000183B1,C00034AD2,山,,55.5,5,R000183B1,C00034AD2,C00034AD2_55.5,R000183B1_5,,,,,,
509,data/cut/R000183B1_C00034AD2_12.png,448.5,361.5,466,356,风景名胜,110200,R000183B1,C00034AD2,勺海普,,193.5,106.5,R000183B1,C00034AD2,C00034AD2_193.5,R000183B1_106.5,211,101,R000183B1,C00034AD2,C00034AD2_211,R000183B1_101
510,data/cut/R000183B1_C00034AD2_13.png,444.5,408,448,399,风景名胜,110200,R000183B1,C00034AD2,缨云,,189.5,153,R000183B1,C00034AD2,C00034AD2_189.5,R000183B1_153,193,144,R000183B1,C00034AD2,C00034AD2_193,R000183B1_144
511,data/cut/R000183B1_C00034AD2_14.png,383.5,264.5,,,,,R000183B1,C00034AD2,西侧门,,128.5,9.5,R000183B1,C00034AD2,C00034AD2_128.5,R000183B1_9.5,,,,,,
512,data/cut/R000183B1_C00034AD2_30.png,500,341.5,,,,,R000183B1,C00034AD2,勺海,,245,86.5,R000183B1,C00034AD2,C00034AD2_245,R000183B1_86.5,,,,,,
513,data/cut/R000183B1_C00034AE6_4.png,398.5,451,399,441,住宅区,120300,R000183B1,C00034AE6,华清嘉园西区,,143.5,196,R000183B1,C00034AE6,C00034AE6_143.5,R000183B1_196,144,186,R000183B1,C00034AE6,C00034AE6_144,R000183B1_186
514,data/cut/R000183B1_C00034AE6_8.png,418.5,406.5,418,398,医药保健销售店,90600,R000183B1,C00034AE6,济安堂药店,,163.5,151.5,R000183B1,C00034AE6,C00034AE6_163.5,R000183B1_151.5,163,143,R000183B1,C00034AE6,C00034AE6_163,R000183B1_143
515,data/cut/R000183B1_C00034AE6_11.png,374,327,,,,,R000183B1,C00034AE6,成府路,,119,72,R000183B1,C00034AE6,C00034AE6_119,R000183B1_72,,,,,,
516,data/cut/R000183B1_C00034AE6_16.png,332.5,357,333,349,通行设施,990000,R000183B1,C00034AE6,北门,,77.5,102,R000183B1,C00034AE6,C00034AE6_77.5,R000183B1_102,78,94,R000183B1,C00034AE6,C00034AE6_78,R000183B1_94
517,data/cut/R000183C4_C00034AD9_13.png,330,439.5,,,,,R000183C4,C00034AD9,静园一路,,75,184.5,R000183C4,C00034AD9,C00034AD9_75,R000183C4_184.5,,,,,,
518,data/cut/R000183C4_C00034AD9_19.png,510.5,366.5,,,,,R000183C4,C00034AD9,林园11号楼,,255.5,111.5,R000183C4,C00034AD9,C00034AD9_255.5,R000183C4_111.5,,,,,,
519,data/cut/R000183BB_C00034AC9_0.png,335.5,296.5,336,279,公检法机构,130500,R000183BB,C00034AC9,食海淀镇综治办治安岗亭,,80.5,41.5,R000183BB,C00034AC9,C00034AC9_80.5,R000183BB_41.5,81,24,R000183BB,C00034AC9,C00034AC9_81,R000183BB_24
